#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="treeLikelihood" spec="beast.evolution.likelihood.TreeLikelihood">
#        <data filter="-" id="alignment" spec="beast.evolution.alignment.FilteredAlignment">
#        </data>
#        <tree id="tree" nTypes="15" spec="beast.evolution.tree.StructuredCoalescentMultiTypeTreeConcise">
#            <migrationModelUniform id="MigrationModelUniform" minDemes="10" spec="beast.evolution.tree.MigrationModelUniform">
#                <parameter id="RealParameter" name="rate">0.0036900369003690036</parameter>
#                <parameter id="RealParameter1" name="popSize">1.0</parameter>
#                <numDemes id="IntegerParameter" spec="beast.core.parameter.IntegerParameter">15</numDemes>
#            </migrationModelUniform>
#            <trait id="typeTraitSet" spec="beast.evolution.tree.TraitSetWithLimits" traitname="type" value="IP6b-54=IP6b,IP7-57=IP7,IP4b-44=IP4b,IP2c-7=IP2c,IP3c-46=IP3c,IP2b-6=IP2b,IP8-62=IP8,IP3b-43=IP3b,IP1b-4=IP1b,IP5-51=IP5,IP1b-3=IP1b">
#                <taxa alignment="@alignment" id="TaxonSet" spec="beast.evolution.alignment.TaxonSet"/>
#            </trait>
#            <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSetWithLimits" traitname="date-forward" value="IP6b-54=54.0,IP7-57=57.0,IP2c-7=7.0,IP4b-44=44.0,IP1b-3=3.0,IP3c-46=46.0,IP8-62=62.0,IP2b-6=6.0,IP1b-4=4.0,IP5-51=51.0,IP3b-43=43.0">
#                <taxa alignment="@alignment" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#            </trait>
#        </tree>
#        <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#            <parameter id="mutationRate" name="mutationRate">1.0</parameter>
#            <substModel id="HKY" spec="beast.evolution.substitutionmodel.HKY">
#                <parameter id="hky.kappa" name="kappa">1.0</parameter>
#                <frequencies estimate="false" id="Frequencies" spec="beast.evolution.substitutionmodel.Frequencies">
#                    <parameter dimension="4" id="HKY.freq" name="frequencies">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#        </siteModel>
#    </distribution>
#    <distribution id="treePrior" limitedLifespan="false" multiTypeTreeConcise="@tree" spec="multitypetreeVolz.distributions.StructuredCoalescentTreeDensityNew">
#        <migrationModelUniform id="migModel" minDemes="10" spec="beast.evolution.tree.MigrationModelUniform">
#            <parameter id="rate" name="rate">0.0036900369003690036</parameter>
#            <parameter id="popSize" name="popSize">1.0</parameter>
#            <numDemes id="numDemes" lower="10" spec="beast.core.parameter.IntegerParameter" upper="20">15</numDemes>
#            <trait id="startInfectionsTraitSet" spec="multitypetreeVolz.util.InfectionTraitSet" taxaDates="@timeTraitSet" taxaTypes="@typeTraitSet" traitname="date-forward" type="start" value="IP3b=23.0,IP6b=33.0,IP2b=-16.0,IP1b=-26.0,IP4b=19.0,IP8=43.0,IP7=35.0,IP5=-3.0,IP3c=25.0,IP2c=-9.0"/>
#            <trait id="endInfectionsTraitSet" spec="multitypetreeVolz.util.InfectionTraitSet" taxaDates="@timeTraitSet" taxaTypes="@typeTraitSet" traitname="date-forward" type="end" value="IP3b=46.0,IP6b=55.0,IP2b=9.0,IP1b=7.0,IP4b=47.0,IP8=63.0,IP7=58.0,IP5=52.0,IP3c=48.0,IP2c=10.0"/>
#        </migrationModelUniform>
#    </distribution>
#    <distribution id="parameterPriors" spec="beast.core.util.CompoundDistribution">
#        <distribution id="Prior" spec="beast.math.distributions.Prior" x="@mutationRate">
#            <distr id="LogNormalDistributionModel" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter2" lower="0.0" name="M" upper="0.0">-3.0</parameter>
#                <parameter id="RealParameter3" lower="0.0" name="S" upper="0.0">6.0</parameter>
#            </distr>
#        </distribution>
#        <distribution id="Prior1" spec="beast.math.distributions.Prior" x="@popSize">
#            <distr id="LogNormalDistributionModel1" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter4" lower="0.0" name="M" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter5" lower="0.0" name="S" upper="0.0">6.0</parameter>
#            </distr>
#        </distribution>
#        <distribution id="Prior2" spec="beast.math.distributions.Prior" x="@rate">
#            <distr id="LogNormalDistributionModel2" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter6" lower="0.0" name="M" upper="0.0">-5.602118820879701</parameter>
#                <parameter id="RealParameter7" lower="0.0" name="S" upper="0.0">0.2</parameter>
#            </distr>
#        </distribution>
#        <distribution id="Prior3" spec="beast.math.distributions.Prior" x="@hky.kappa">
#            <distr id="LogNormalDistributionModel3" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter8" lower="0.0" name="M" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter9" lower="0.0" name="S" upper="0.0">4.0</parameter>
#            </distr>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	treeLikelihood	migModel.popSize	migModel.rateMig	migModel.numPops	mutationRate	tree.height	HKY.freq1	HKY.freq2	HKY.freq3	HKY.freq4	hky.kappa
1508000	-11574.630065803907	-11550.852271639986	0.4842013995267515	0.00429909	18	2.7413152626669007E-5	61.315106101117124	0.25143440907944054	0.28190409580311027	0.2539268886617246	0.21273460645572484	6.215494137529304
1510000	-11571.997250888668	-11550.421782079831	0.4105355952360092	0.00355417	16	2.656690818941398E-5	65.63728524365843	0.25143440907944054	0.28190409580311027	0.2539268886617246	0.21273460645572484	6.415852193705569
1512000	-11576.992706132316	-11547.77281332283	0.6454947804473214	0.00307917	15	2.0791245840041522E-5	72.76186225343888	0.25143440907944054	0.28186833721729343	0.2507276736057348	0.21596958009753148	41.92312888936139
1514000	-11575.807249372858	-11550.13610678092	0.3771847068583009	0.00463447	15	2.1379220590307224E-5	68.45051408708007	0.25143440907944054	0.28186833721729343	0.2507276736057348	0.21596958009753148	35.87668408626724
1516000	-11573.407133312112	-11550.110113559955	0.34965201124621387	0.00257523	19	3.0962964484447975E-5	65.0994852509626	0.25143440907944054	0.28186833721729343	0.2507276736057348	0.21596958009753148	35.87668408626724
1518000	-11573.90519303464	-11552.842227578	0.06604142301246178	0.00393151	16	1.7108640861043245E-5	62.7096515032973	0.25143440907944054	0.28186833721729343	0.2507276736057348	0.21596958009753148	11.90205051890801
1520000	-11571.282816038463	-11547.75201599569	0.3830528112893169	0.00319804	17	1.5876100013748827E-5	71.09185053204145	0.25143440907944054	0.28186833721729343	0.2507276736057348	0.21596958009753148	12.464078712067566
1522000	-11571.890739582817	-11548.510804638518	0.5964558116097773	0.00390773	10	2.1564938676787763E-5	61.895775363438055	0.25143440907944054	0.28186833721729343	0.2507276736057348	0.21596958009753148	12.464078712067566
1524000	-11577.60250218023	-11550.361768194012	0.8798436537271006	0.00322633	12	1.823172553994165E-5	71.49305348985725	0.25143440907944054	0.28186833721729343	0.24598834024657618	0.22070891345669008	12.464078712067566
1526000	-11576.843637148895	-11546.442917528679	1.8155117389208237	0.00419007	11	1.432895213271629E-5	71.89986526584919	0.25143440907944054	0.28186833721729343	0.2566715203358455	0.21002573336742078	12.464078712067566
1528000	-11581.488575956346	-11545.545938568575	2.7010064521391595	0.00305290	12	2.138206834876088E-5	68.61235367354615	0.24834131621269553	0.28496143008403846	0.2566715203358455	0.21002573336742078	12.464078712067566
1530000	-11579.232466635143	-11547.859719336377	1.4149037840060252	0.00421013	11	2.425537476895318E-5	72.81073139732776	0.24834131621269553	0.28496143008403846	0.2566715203358455	0.21002573336742078	17.470241833283524
1532000	-11566.819008635684	-11547.163444424717	0.21089422514315406	0.00284719	19	2.7939978398237256E-5	61.92529991258319	0.24834131621269553	0.28496143008403846	0.2566715203358455	0.21002573336742078	17.470241833283524
1534000	-11567.969275287485	-11545.192165610728	0.19878376503846631	0.00389745	19	2.3130165349836295E-5	64.25841900484065	0.24834131621269553	0.28496143008403846	0.2566715203358455	0.21002573336742078	17.470241833283524
1536000	-11572.403708956963	-11549.811684872348	0.2748019615374659	0.00545501	13	2.4813777712382237E-5	60.881116315384354	0.24834131621269553	0.28496143008403846	0.2562370620085587	0.21046019169470756	4.852018677178217
1538000	-11573.604129125173	-11547.533274929794	0.5835146926521171	0.00410450	17	1.819433125117118E-5	67.84844354200624	0.24834131621269553	0.28496143008403846	0.2562370620085587	0.21046019169470756	7.049564823124904
1540000	-11574.764867369213	-11548.980405595821	0.34214181736512617	0.00397509	18	2.1398357261392783E-5	63.355677362245814	0.2491843383688324	0.28510280359843054	0.2562370620085587	0.20947579602417862	9.239539243600833
1542000	-11579.393259040307	-11545.907807117543	1.5138967350862134	0.00429460	15	2.0057295599699176E-5	71.08588332457568	0.2491843383688324	0.28510280359843054	0.2562370620085587	0.20947579602417862	17.872844910607828
1544000	-11576.876125573312	-11544.988178671538	2.6140291347231304	0.00397515	10	1.867189264443996E-5	67.7263947026259	0.2491843383688324	0.28510280359843054	0.2562370620085587	0.20947579602417862	17.872844910607828
1546000	-11571.562826195674	-11545.924188031817	0.466809974705796	0.00381190	11	2.5932424434164113E-5	62.28381068661249	0.2491843383688324	0.28627205131867917	0.2562370620085587	0.20830654830393003	17.872844910607828
1548000	-11574.516401911535	-11545.31672962489	0.6280574645877892	0.00416671	15	2.234605912023233E-5	62.733242734731256	0.2491843383688324	0.28627205131867917	0.2562370620085587	0.20830654830393003	17.872844910607828
1550000	-11571.264197979384	-11544.71016618459	0.4113388348536049	0.00384444	17	2.169072958911131E-5	68.32838183729429	0.2491843383688324	0.28627205131867917	0.2549515884631481	0.20959202184934067	17.872844910607828
1552000	-11571.066487338487	-11545.44060272344	0.6568275041583741	0.00229456	11	2.377669270803668E-5	65.09970871042162	0.25455959196052547	0.2822970435201154	0.2549515884631481	0.2081917760562113	17.872844910607828
1554000	-11571.232149158463	-11544.178385086832	0.7001180361845737	0.00336815	14	2.4840896416773045E-5	64.12318441498667	0.2520280381664868	0.2822970435201154	0.25748314225718677	0.2081917760562113	17.872844910607828
1556000	-11575.069111299656	-11550.83499828394	0.4639728211632552	0.00303779	12	2.6957336296879937E-5	68.96091378917198	0.2546551838860518	0.2822970435201154	0.25485599653762175	0.2081917760562113	17.872844910607828
1558000	-11572.389960578175	-11545.528939013288	0.4404087873515054	0.00445559	17	1.8188122597262907E-5	65.87862773359822	0.2546551838860518	0.2822970435201154	0.25485599653762175	0.2081917760562113	17.872844910607828
1560000	-11579.39805032247	-11549.460169941041	1.0323109414409497	0.00327446	12	2.9258524822031493E-5	74.93937085437805	0.2546551838860518	0.2815024272737697	0.25485599653762175	0.20898639230255706	17.872844910607828
1562000	-11580.09659753993	-11550.746951052335	0.7833093108949001	0.00364947	19	2.1481889244092773E-5	70.67708420673378	0.2574014493486702	0.2774277281201448	0.25485599653762175	0.2103148259935635	31.19179359464464
1564000	-11578.779620339472	-11553.54540082378	0.2330790026914081	0.00225091	19	3.075556534108874E-5	68.6995135288414	0.24770939504569967	0.2774277281201448	0.271431174845449	0.2034317019887068	31.19179359464464
1566000	-11588.096538959671	-11553.19835570009	0.7949344385620555	0.00408997	16	2.1019675276748706E-5	69.79283230004259	0.24770939504569967	0.2774277281201448	0.271431174845449	0.2034317019887068	31.631060563029
1568000	-11576.741421557765	-11549.214776028477	0.5278927192044667	0.00479218	16	1.9949899275324977E-5	67.04877413498545	0.2531450863658011	0.2774277281201448	0.2659954835253476	0.2034317019887068	31.631060563029
1570000	-11582.11155450217	-11554.62112025591	0.336057577723481	0.00244252	19	2.3199399176794432E-5	69.41757744875605	0.2531450863658011	0.27813998179991223	0.2659954835253476	0.2027194483089394	55.008936330241
1572000	-11577.309002717708	-11548.138569412975	0.5500184578064452	0.00368307	12	1.7328539152107997E-5	66.0552990522121	0.25518285893678516	0.27813998179991223	0.2580411686290454	0.2086359906342575	43.76411799944574
1574000	-11570.32189284444	-11545.314595989401	0.27594926744598736	0.00353923	16	2.1869923121482887E-5	61.06269234046842	0.25427636782064866	0.27813998179991223	0.2589476597451819	0.2086359906342575	22.546016658680415
1576000	-11573.191013461934	-11548.342840561134	0.49121448246211935	0.00309838	10	3.129076859080871E-5	63.27109915938519	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	38.01940717045044
1578000	-11574.68615551793	-11548.479385287661	0.5792502339644812	0.00417796	10	1.7652162598494357E-5	65.26339136992941	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	17.16562423192934
1580000	-11570.360703884804	-11546.10586036632	0.36741944918195335	0.00371866	11	2.3549825550364968E-5	67.23370472464998	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	17.82061272259694
1582000	-11574.228344651474	-11548.50617925632	0.4175972772077185	0.00282467	12	2.4274728724030424E-5	73.52462010120864	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	24.40956914924622
1584000	-11588.86543753116	-11555.791197107992	1.0658404442241316	0.00305160	17	1.87588736033975E-5	78.28207691646098	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	24.40956914924622
1586000	-11576.421090207119	-11547.886568503265	0.4818787999076972	0.00608100	13	3.102717795189997E-5	61.79678362806637	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	24.40956914924622
1588000	-11579.522738595559	-11550.703612740781	0.6684270297038533	0.00281949	16	1.8963107149011128E-5	67.70068797902377	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	24.40956914924622
1590000	-11577.72433011212	-11550.8969387621	1.086368928246091	0.00443717	11	1.2724197205004675E-5	70.98840390995753	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	32.8467687723772
1592000	-11580.224553255503	-11547.374807525232	1.0870662300053102	0.00586083	13	2.4764908403327344E-5	64.8299136097814	0.25427636782064866	0.2807461606305024	0.2589476597451819	0.2060298118036673	32.8467687723772
1594000	-11571.499572566032	-11547.72659879895	0.4858133502358763	0.00259407	12	2.2957673306004105E-5	67.34998466236036	0.24945728881460033	0.2807461606305024	0.26244033022938934	0.20735622032550818	14.45658561268342
1596000	-11579.85793299552	-11547.500624734555	1.4109133783755585	0.00370641	14	1.348985247762776E-5	76.15586038669265	0.25397560202511665	0.2807461606305024	0.257922017018873	0.20735622032550818	23.778767458840726
1598000	-11573.631629620506	-11547.424580573419	0.34288821365480626	0.00355275	14	2.6020450504997393E-5	66.41763783478635	0.25612549107818994	0.2807461606305024	0.25577212796579973	0.20735622032550818	23.778767458840726
1600000	-11571.896479848136	-11549.440360228476	0.23004982021391554	0.00384706	19	2.8471245681924643E-5	64.7021059749353	0.25612549107818994	0.2807461606305024	0.25577212796579973	0.20735622032550818	29.89895506403159
1602000	-11578.899188329657	-11550.532645573152	0.7097294870992931	0.00508715	13	2.5053198944098553E-5	71.36503352326534	0.2564521268582788	0.2847556183809495	0.25577212796579973	0.20302012679497225	6.967399092509207
1604000	-11570.913881870309	-11544.883766488745	0.3698621029264935	0.00228797	15	2.321350269877859E-5	65.17990230163157	0.24902918425243745	0.2847556183809495	0.25577212796579973	0.2104430694008136	13.620500214428581
1606000	-11573.209101974926	-11546.36910480178	0.36429571129437954	0.00251029	17	1.961402673568906E-5	62.84562157446002	0.24902918425243745	0.2847556183809495	0.25577212796579973	0.2104430694008136	23.253710683349304
1608000	-11570.076042294331	-11546.043790232094	0.3785513943897387	0.00253128	12	2.6014164544300425E-5	62.53323464320504	0.24902918425243745	0.2847556183809495	0.25577212796579973	0.2104430694008136	42.42398219124424
1610000	-11575.332397682247	-11547.001330611323	0.8585975736274237	0.00354764	11	2.1070309063508943E-5	63.5025084504713	0.24902918425243745	0.2847556183809495	0.25577212796579973	0.2104430694008136	42.42398219124424
1612000	-11572.912090185306	-11548.950368383028	0.44855396987376517	0.00410153	12	2.3795433951829283E-5	67.89154238959718	0.24902918425243745	0.2847556183809495	0.25577212796579973	0.2104430694008136	42.42398219124424
1614000	-11577.282052045493	-11550.629355296569	0.519893948778182	0.00530240	15	3.183613178591344E-5	63.41866809964878	0.24902918425243745	0.2847556183809495	0.25901253874683355	0.20720265861977977	42.42398219124424
1616000	-11574.60478573353	-11548.813468325088	0.768036653500175	0.00314202	11	1.9293274790918132E-5	71.80473796757816	0.24902918425243745	0.2847556183809495	0.25901253874683355	0.20720265861977977	8.30287889042646
1618000	-11576.641187277593	-11551.73619051423	0.506930465667346	0.00411590	16	1.9155285392757863E-5	66.42571262547	0.25864302584662235	0.2847556183809495	0.25515997075991853	0.20144138501250988	8.771767864196176
1620000	-11580.885752962946	-11552.10480403605	0.756017844497478	0.00413095	17	2.044365331891953E-5	70.7010503769323	0.25864302584662235	0.2847556183809495	0.25515997075991853	0.20144138501250988	8.771767864196176
1622000	-11578.832640287515	-11548.631314068853	0.8754431651492701	0.00393351	14	1.8224621268167564E-5	75.03538565782485	0.25009226747648294	0.2847556183809495	0.24824063352532358	0.21691148061724422	19.575316896957773
1624000	-11576.811514864727	-11549.334213448623	0.24952402542954022	0.00420754	19	2.0229352492353552E-5	62.053132906882	0.2535012069850678	0.2847556183809495	0.25988017606552466	0.20186299856845824	19.575316896957773
1626000	-11584.30698451111	-11550.914462074985	1.6932011453673776	0.00391501	13	2.810511268144692E-5	70.5810301212643	0.253212763065555	0.2847556183809495	0.25851443027953064	0.20351718827396498	12.556889619195564
1628000	-11567.661733410585	-11549.110646613015	0.19080693078317415	0.00319804	18	2.631507391602974E-5	64.7014702033992	0.253212763065555	0.2847556183809495	0.25851443027953064	0.20351718827396498	9.652761331758958
1630000	-11572.874226582082	-11551.091869533797	0.1677239157218785	0.00332410	15	3.0797433788345796E-5	62.10687606467683	0.253212763065555	0.2847556183809495	0.25851443027953064	0.20351718827396498	9.652761331758958
1632000	-11583.033642057697	-11549.724471988731	2.838105614077029	0.00384790	11	1.6030073591385614E-5	68.70041875973634	0.24491652567345415	0.2847556183809495	0.25851443027953064	0.21181342566606584	11.47233374842049
1634000	-11579.550436482838	-11545.573039317207	1.4585654849651002	0.00294209	12	1.6196520505179975E-5	69.44641759408542	0.24699740912808832	0.28160238202278104	0.2595867831830649	0.21181342566606584	11.47233374842049
1636000	-11588.06099422072	-11550.525811206768	2.423184485659654	0.00457701	12	9.655392143254278E-6	73.39743009708698	0.24699740912808832	0.2888888332834828	0.2595867831830649	0.20452697440536408	11.47233374842049
1638000	-11575.155662349754	-11546.80302678325	1.2567313374018536	0.00299512	12	1.901171070980309E-5	68.8105227514294	0.24699740912808832	0.2835204421947941	0.2595867831830649	0.20989536549405277	11.47233374842049
1640000	-11580.608024493264	-11548.086440021272	1.382451995086478	0.00268953	12	1.2560275355648983E-5	77.4146905827715	0.25240757311282097	0.27811027821006146	0.2595867831830649	0.20989536549405277	11.47233374842049
1642000	-11575.313317652754	-11547.280867856638	0.6270548276455928	0.00309981	16	1.9832635648405313E-5	67.13551090258521	0.25240757311282097	0.2862491347873087	0.2556509478927722	0.20569234420709823	11.47233374842049
1644000	-11568.052515997653	-11546.07609000859	0.19055657122277972	0.00274010	15	2.117191712699351E-5	65.05853635169177	0.25240757311282097	0.2862491347873087	0.2556509478927722	0.20569234420709823	11.47233374842049
1646000	-11569.41756443942	-11547.504667778538	0.5006622335062404	0.00381971	10	2.2991921419975188E-5	62.412112125715176	0.25240757311282097	0.2850695152556253	0.2524194453112953	0.2101034663202585	11.47233374842049
1648000	-11573.16312007955	-11547.583710263754	0.3091849133574044	0.00361491	17	2.806792350549489E-5	65.11739620554104	0.25240757311282097	0.2850695152556253	0.2524194453112953	0.2101034663202585	11.47233374842049
1650000	-11575.000470894185	-11548.601170554812	1.0273672377640863	0.00303494	10	2.470838252643188E-5	63.3872438559568	0.25240757311282097	0.2850695152556253	0.2524194453112953	0.2101034663202585	6.076209629000415
1652000	-11571.840592618519	-11544.559908651408	0.7810559414230118	0.00439929	18	2.02961944679389E-5	64.97747910397791	0.25240757311282097	0.2850695152556253	0.2527135169428359	0.20980939468871787	16.247806724279137
1654000	-11577.338780247923	-11546.93530081943	0.5863147673078566	0.00490305	15	1.8139174447643407E-5	69.48209543864593	0.25240757311282097	0.2850695152556253	0.2527135169428359	0.20980939468871787	19.198951703378484
1656000	-11573.171210513034	-11547.80939017459	0.4280049342468753	0.00343743	16	1.614916639431156E-5	72.88094095851588	0.25240757311282097	0.2846236790909489	0.2531593531075123	0.20980939468871787	8.27311418070126
1658000	-11576.959249975598	-11549.373281497175	0.47870302514988844	0.00281293	19	2.8273808958751194E-5	68.61360290531965	0.25240757311282097	0.2846236790909489	0.2531593531075123	0.20980939468871787	8.25759605262941
1660000	-11570.939935946742	-11548.16766869391	0.5375449194813016	0.00338389	12	2.6909804684384107E-5	66.33631370561828	0.25240757311282097	0.2846236790909489	0.2531593531075123	0.20980939468871787	4.250790324614123
1662000	-11574.600009870099	-11546.947710694316	0.578650339812653	0.00318140	16	1.8619704571220803E-5	70.56553773224833	0.25240757311282097	0.2846236790909489	0.2531593531075123	0.20980939468871787	7.512417243471167
1664000	-11573.123292908998	-11550.017749146564	0.1921654369980159	0.00353543	19	2.875321582058926E-5	62.35802450450893	0.255205482788333	0.284090827358562	0.2531593531075123	0.20754433674559272	7.512417243471167
1666000	-11573.165516564073	-11550.698547614473	0.493850233291466	0.00510826	10	3.131669233589475E-5	61.35182931141124	0.255205482788333	0.284090827358562	0.2531593531075123	0.20754433674559272	7.512417243471167
1668000	-11570.348455103978	-11549.858977587031	0.29544727378392394	0.00432354	16	2.9177077591873528E-5	64.55274041200012	0.255205482788333	0.284090827358562	0.2531593531075123	0.20754433674559272	7.512417243471167
1670000	-11572.174247717816	-11548.45701929334	0.227575110333061	0.00255016	12	2.7367523343464157E-5	66.35853731173631	0.255205482788333	0.284090827358562	0.2531593531075123	0.20754433674559272	31.55036033807117
1672000	-11577.235008293837	-11550.497763176709	0.3849102253681169	0.00280431	11	2.9229371290792132E-5	68.85803742311155	0.2581447082740367	0.284090827358562	0.2502201276218086	0.20754433674559272	31.55036033807117
1674000	-11581.794911613839	-11550.645314838246	0.9089423553032261	0.00439691	12	1.3372043014971825E-5	74.91526326711427	0.25589875500165093	0.284090827358562	0.25246608089419437	0.20754433674559272	87.72518262246983
1676000	-11581.891222108508	-11550.993383738161	0.6556254597480874	0.00363286	16	2.976107430238127E-5	66.27518345191515	0.2534349457710114	0.27748472910628047	0.25246608089419437	0.21661424422851383	87.72518262246983
1678000	-11575.56965679256	-11548.120947645564	0.45956754275619804	0.00354060	14	2.7514201780499286E-5	62.831677095224194	0.24400146784714274	0.28691820703014914	0.25246608089419437	0.21661424422851383	90.64335969616532
1680000	-11577.994670581416	-11549.079650386408	0.7140884801430916	0.00421604	13	2.9002619252449934E-5	67.39559724316982	0.24693479053078363	0.2829142497166799	0.24953275821055348	0.22061820154198308	18.82242747952115
1682000	-11578.12217672859	-11550.478353135231	0.5998085568734918	0.00464579	16	3.3518022182055644E-5	64.88631452974487	0.24693479053078363	0.2829142497166799	0.24953275821055348	0.22061820154198308	34.46703158198143
1684000	-11573.384229531415	-11547.172904678635	0.6257102786943942	0.00457456	13	2.6024211497901746E-5	63.51330993933621	0.2574398586538096	0.28516284630620137	0.2463992841810772	0.21099801085891187	17.966375898006703
1686000	-11572.582486942667	-11545.968663173668	0.7173116916785698	0.00241209	14	2.3242762909565083E-5	68.64235967777239	0.2574398586538096	0.28516284630620137	0.2463992841810772	0.21099801085891187	17.966375898006703
1688000	-11578.28138995656	-11551.097952520473	0.7125431320399548	0.00393099	11	3.139638828294866E-5	67.25985773517368	0.25559280522674427	0.2753472305849538	0.2580619533293901	0.21099801085891187	22.956341070547644
1690000	-11578.64115618414	-11550.190674891033	0.38376885562869545	0.00440056	19	2.5106581224870865E-5	61.570126133025596	0.25559280522674427	0.27564858038530876	0.2580619533293901	0.21069666105855692	10.541672115984776
1692000	-11576.525263590729	-11550.935414556494	0.3975709533207267	0.00488174	14	1.603709029704116E-5	68.36553418226634	0.2592724982575201	0.27196888735453295	0.2580619533293901	0.21069666105855692	19.38370351604558
1694000	-11577.302618517553	-11548.98027579695	0.6129407478079264	0.00319849	17	2.8610313930632004E-5	64.155804074864	0.2592724982575201	0.27921943697765006	0.2580619533293901	0.2034461114354398	19.38370351604558
1696000	-11576.346592412005	-11549.44004813955	0.3390002423921395	0.00313621	14	1.7888216327791826E-5	71.4049088741227	0.2592724982575201	0.27921943697765006	0.2580619533293901	0.2034461114354398	19.38370351604558
1698000	-11587.412919242277	-11551.623666912621	1.20715173500915	0.00353383	15	1.7012856159724732E-5	82.6069748324349	0.2592724982575201	0.27471038210402354	0.2580619533293901	0.2079551663090663	19.38370351604558
1700000	-11587.948569288033	-11552.99236765982	2.3793561431934034	0.00339628	19	1.893890011950184E-5	73.45527422191664	0.2566610281069927	0.28119149803949295	0.26067342347991745	0.2014740503735969	12.080366229185797
1702000	-11574.968948262256	-11549.762596018249	0.6628940111905522	0.00383993	16	1.7052949637316525E-5	70.25037662058152	0.2566610281069927	0.28119149803949295	0.26067342347991745	0.2014740503735969	12.080366229185797
1704000	-11571.97863418363	-11548.46834422012	0.30070441927416314	0.00421715	14	2.1946231571448276E-5	66.32188153120623	0.2566610281069927	0.28119149803949295	0.26067342347991745	0.2014740503735969	12.080366229185797
1706000	-11585.774754302054	-11552.20730758847	1.0905340031748172	0.00376644	14	1.0228100212180254E-5	70.96879443195921	0.24211399228943115	0.28119149803949295	0.26067342347991745	0.21602108619115845	41.163181883563304
1708000	-11575.810673635826	-11550.977173318646	0.7090987796752138	0.00345445	11	2.7544944410307674E-5	69.43224105070881	0.24211399228943115	0.28119149803949295	0.26067342347991745	0.21602108619115845	12.532820738895891
1710000	-11572.371918625131	-11551.604045893151	0.21721785489033177	0.00368441	19	2.667479793162497E-5	60.7791551025362	0.24692027077803863	0.28553766898307004	0.2596860005809942	0.20785605965789714	10.951817953029972
1712000	-11578.148740176326	-11550.19839080653	0.8069011031832753	0.00381207	17	1.6257610802609023E-5	75.95742302113057	0.24474182638969444	0.28553766898307004	0.2618644449693384	0.20785605965789714	8.883439672155909
1714000	-11577.939105875621	-11550.387276872752	0.5352341187722205	0.00315215	16	1.3335618612793727E-5	76.08630959401535	0.24474182638969444	0.28553766898307004	0.2574397773928587	0.2122807272343768	8.883439672155909
1716000	-11584.370818352641	-11550.11684377869	1.9261506726370614	0.00312848	16	1.771533938612895E-5	74.48815348261296	0.24474182638969444	0.28553766898307004	0.2574397773928587	0.2122807272343768	20.09693101262966
1718000	-11579.334000684803	-11550.47304979119	0.6105600839222014	0.00419466	14	1.9314190378074093E-5	69.23030791665957	0.2551112956008342	0.28553766898307004	0.2574397773928587	0.20191125802323706	20.09693101262966
1720000	-11586.005783915485	-11552.450450574257	2.389334012900325	0.00369891	12	1.4665810978226174E-5	79.47875204893366	0.25788022987495923	0.28553766898307004	0.2574397773928587	0.199142323749112	8.117028435217478
1722000	-11578.402134716716	-11549.589864087382	1.3888057293796412	0.00405080	12	1.983487884816641E-5	70.30469008593447	0.25788022987495923	0.28553766898307004	0.2574397773928587	0.199142323749112	14.081340068273434
1724000	-11591.30712808186	-11554.295538746268	1.2850445952769614	0.00242968	17	1.1468838579888976E-5	74.4665089393911	0.25671906225993985	0.2866988365980894	0.2574397773928587	0.199142323749112	10.84994964940386
1726000	-11583.182361099443	-11551.252965104251	1.01148910554289	0.00272699	15	1.8592454143597464E-5	72.97029736586616	0.25671906225993985	0.2866988365980894	0.2574397773928587	0.199142323749112	9.352667442295589
1728000	-11576.464075844771	-11548.586137308399	0.2685216234738175	0.00365601	14	2.2307316183614638E-5	62.94621737591157	0.25671906225993985	0.2866988365980894	0.242614026985644	0.21396807415632674	12.112284912288517
